episode,step,agent_id,observation,continuous_action,discrete_action,reward,done,action
8,7,7,"[-0.052895158529281616, 0.09336567670106888, 0.36585038900375366, 2.850794792175293, 0.939702033996582, 1.3681552410125732, -0.367214173078537, 1.161941409111023]","[-0.833318829536438, -0.16090616583824158]",[],0.1,False,
8,7,8,"[0.01035451889038086, 0.2284381240606308, -0.06772899627685547, 3.269195079803467, 0.15242815017700195, -0.2824521064758301, -0.9517511129379272, 1.9065650701522827]","[0.0022856825962662697, -0.3932039737701416]",[],0.1,False,
8,7,9,"[-0.0911482647061348, 0.09041865170001984, 0.14997370541095734, 3.1066510677337646, -0.1561412811279297, 2.2956864833831787, -0.5643771886825562, -0.6519793272018433]","[-0.7664278745651245, -0.5303996205329895]",[],0.1,False,
8,7,10,"[0.1780862659215927, -0.11666329205036163, 0.04947853088378906, 3.2649717330932617, -0.20647478103637695, -1.0291743278503418, -0.5651552677154541, -0.6832013726234436]","[0.1872541457414627, -0.5349615812301636]",[],0.1,False,
8,7,11,"[-0.05142301321029663, 0.007498364895582199, -1.0304946899414062, 3.1106929779052734, 0.928400993347168, 0.924416720867157, -0.11268532276153564, 1.3255287408828735]","[0.9167422652244568, 0.5168952941894531]",[],0.1,False,
8,8,0,"[0.06754110753536224, -0.02381732314825058, -1.6214256286621094, 2.738643169403076, -1.2526185512542725, -0.8834362030029297, -0.11282661557197571, 0.14796370267868042]","[-0.06877543032169342, 0.09664236754179001]",[],0.1,False,
8,8,1,"[-0.01702280528843403, -0.006892806384712458, -0.09031295776367188, 2.995079517364502, -0.5510306358337402, 0.3332042992115021, -0.01226094365119934, -0.0647999718785286]","[0.06861968338489532, 0.9998271465301514]",[],0.1,False,
8,8,2,"[0.003732582088559866, -0.0018916376866400242, -1.3347549438476562, 2.9884109497070312, 0.9459395408630371, -0.7324612140655518, -0.00500120222568512, 0.1208593100309372]","[0.11403027176856995, 0.1565224677324295]",[],0.1,False,
8,8,3,"[0.09885358810424805, -0.16922776401042938, -1.3953604698181152, 3.1367506980895996, 0.5009641647338867, -0.202800914645195, -0.3913242816925049, -0.9629372358322144]","[-0.5006445646286011, 0.4348843991756439]",[],0.1,False,
8,8,4,"[-0.1888769418001175, -0.08520618826150894, 1.6150994300842285, 2.5684432983398438, -0.3231964111328125, 2.038749933242798, -1.3872745037078857, -0.8303601145744324]","[-0.6595156788825989, -0.007002682890743017]",[],0.1,False,
8,8,5,"[-0.04368017613887787, -0.15224459767341614, -1.6572272777557373, 3.5778989791870117, 0.8287949562072754, -0.40049853920936584, -0.1470542848110199, -0.5883762836456299]","[-0.5169243812561035, -0.41063806414604187]",[],0.1,False,
8,8,6,"[0.22401949763298035, -0.16814112663269043, 1.2345914840698242, 3.4666881561279297, -1.6788370609283447, -0.18635419011116028, -0.5303291082382202, -1.6046452522277832]","[-0.0854325070977211, 0.4781418442726135]",[],0.1,False,
8,8,7,"[-0.12505464255809784, 0.07964235544204712, 0.5136457681655884, 2.82733154296875, 1.0661444664001465, 1.4613138437271118, -0.5839261412620544, 1.2500364780426025]","[0.8751319646835327, -0.3179265260696411]",[],0.1,False,
8,8,8,"[0.011062465608119965, 0.19491274654865265, -0.09597206115722656, 3.1151599884033203, 0.34308433532714844, -0.2824521064758301, -1.9327505826950073, 1.9065650701522827]","[0.5106604099273682, -0.02139205113053322]",[],0.1,False,
8,8,9,"[-0.15867343544960022, 0.04677238315343857, 0.39255228638648987, 3.0653984546661377, -0.2111520767211914, 2.4099514484405518, -0.7335326671600342, -0.5483235120773315]","[0.4206116497516632, 0.09083377569913864]",[],0.1,False,
8,8,10,"[0.1935877501964569, -0.16217821836471558, -0.09702491760253906, 3.278576374053955, -0.30899715423583984, -1.1912181377410889, -0.8024826049804688, -0.8118236064910889]","[-0.8940331935882568, -0.5006858110427856]",[],0.1,False,
8,8,11,"[0.027568819001317024, 0.05422694608569145, -0.9380550384521484, 3.04056453704834, 1.0609545707702637, 0.924416720867157, -1.0936849117279053, 1.3255287408828735]","[-0.3232576847076416, 0.23193244636058807]",[],0.1,False,
8,9,0,"[0.061596181243658066, -0.015371989458799362, -1.7230606079101562, 2.77016019821167, -1.2409820556640625, -0.9943172335624695, -0.11921341717243195, 0.1227743849158287]","[-0.04952956736087799, 0.4767981171607971]",[],0.1,False,
8,9,1,"[-0.010338028892874718, 0.08021426200866699, -0.054729461669921875, 3.1203885078430176, -0.5419402122497559, 0.3180519938468933, -0.005446836352348328, -0.004599032923579216]","[0.8936407566070557, 0.3702014088630676]",[],0.1,False,
8,9,2,"[0.013724389486014843, 0.011736363172531128, -1.4087696075439453, 2.943296432495117, 0.9583649635314941, -0.7492080926895142, -0.5343679189682007, 0.1299486756324768]","[-0.7290205359458923, -0.7391058802604675]",[],0.1,False,
8,9,3,"[0.056691866368055344, -0.1308557242155075, -1.4200830459594727, 3.077983856201172, 0.3916921615600586, -0.279956579208374, -0.5115534067153931, -1.1920878887176514]","[0.22986772656440735, -0.0803295150399208]",[],0.1,False,
8,9,4,"[-0.24483734369277954, -0.08438250422477722, 1.8223729133605957, 2.3922109603881836, -0.40897417068481445, 2.1344125270843506, -1.899718999862671, -0.890220582485199]","[-0.6835545301437378, 0.4859675168991089]",[],0.1,False,
8,9,5,"[-0.08871536701917648, -0.1866452544927597, -1.6437351703643799, 3.8471899032592773, 0.6578927040100098, -0.27784937620162964, -0.2305746078491211, -0.7224487066268921]","[0.5118395090103149, 0.19050735235214233]",[],0.1,False,
8,9,6,"[0.21651209890842438, -0.12796202301979065, 1.2165117263793945, 3.4585485458374023, -1.8693230152130127, -0.1857447326183319, -0.4950777292251587, -1.8547732830047607]","[0.690455436706543, 0.42430365085601807]",[],0.1,False,
8,9,7,"[-0.049198251217603683, 0.05202030390501022, 0.6768783330917358, 2.8330540657043457, 1.2043647766113281, 1.6089732646942139, -0.30208563804626465, 1.3600536584854126]","[0.4929342269897461, -0.7273566126823425]",[],0.1,False,
8,9,8,"[0.05476235970854759, 0.19354623556137085, -0.12924575805664062, 3.009669065475464, 0.578251838684082, -0.35371384024620056, -1.054553508758545, 2.4539618492126465]","[0.39383044838905334, 0.7643941044807434]",[],0.1,False,
8,9,9,"[-0.12217997759580612, 0.05363812670111656, 0.644365668296814, 2.9822440147399902, -0.26299381256103516, 2.631265163421631, -0.667608916759491, -0.46973150968551636]","[-0.7819235324859619, 0.3805663585662842]",[],0.1,False,
8,9,10,"[0.11679526418447495, -0.20293547213077545, -0.2169055938720703, 3.145113468170166, -0.3907198905944824, -1.2289321422576904, -1.5008878707885742, -0.8382248282432556]","[0.48928195238113403, -0.10955467075109482]",[],0.1,False,
8,9,11,"[-0.0009983417112380266, 0.073836550116539, -0.8456153869628906, 2.872335910797119, 1.1935081481933594, 0.924416720867157, -2.0746843814849854, 1.3255287408828735]","[0.3098205327987671, 0.045608408749103546]",[],0.1,False,
8,10,0,"[0.05743428319692612, 0.02617693692445755, -1.8379020690917969, 2.8694615364074707, -1.2263514995574951, -1.035045862197876, -0.12661325931549072, 0.13116787374019623]","[0.9016058444976807, 0.7120060920715332]",[],0.1,False,
8,10,1,"[0.06765216588973999, 0.11141698062419891, -0.03313922882080078, 3.211743116378784, -0.5173735618591309, 0.25796645879745483, 0.01203201711177826, 0.10883324593305588]","[-0.660123348236084, -0.2662804424762726]",[],0.1,False,
8,10,2,"[-0.05003134533762932, -0.05253086984157562, -1.4619560241699219, 3.2611398696899414, 0.9493989944458008, -0.6822704672813416, 0.07593350112438202, 0.06581101566553116]","[0.5879018902778625, 0.4179232716560364]",[],0.1,False,
8,10,3,"[0.07636264711618423, -0.1382395178079605, -1.4520587921142578, 3.014260768890381, 0.2643880844116211, -0.35487455129623413, -0.6742300391197205, -1.3401352167129517]","[-0.8550214767456055, 0.6020777225494385]",[],0.1,False,
8,10,4,"[-0.25492212176322937, -0.043172262609004974, 2.0778369903564453, 2.2358875274658203, -0.5072417259216309, 2.682199478149414, -1.6077015399932861, -1.0043467283248901]","[0.24574896693229675, -0.1602577120065689]",[],0.1,False,
8,10,5,"[-0.0446292944252491, -0.17106911540031433, -1.6715198755264282, 3.7652721405029297, 0.5856471061706543, -0.27784937620162964, -1.2115741968154907, -0.7224487066268921]","[0.8485113978385925, -0.9326062202453613]",[],0.1,False,
8,10,6,"[0.25064748525619507, -0.09172292053699493, 1.2363128662109375, 3.485030174255371, -2.078195333480835, 0.10872840881347656, -0.4558011293411255, -1.9645211696624756]","[0.867663562297821, -0.15900057554244995]",[],0.1,False,
8,10,7,"[-0.006330038886517286, -0.011481102555990219, 0.8468642830848694, 3.009596347808838, 1.344686508178711, 1.6195082664489746, 0.010457634925842285, 1.351465106010437]","[-0.34275391697883606, -0.7194046378135681]",[],0.1,False,
8,10,8,"[0.08792714029550552, 0.25846195220947266, -0.18289566040039062, 2.9709980487823486, 0.8739738464355469, -0.40154778957366943, -1.535766363143921, 2.4897379875183105]","[0.0340520516037941, -0.5734239816665649]",[],0.1,False,
8,10,9,"[-0.18845385313034058, 0.08820892125368118, 0.9343816637992859, 2.9666569232940674, -0.2933692932128906, 2.695988416671753, -0.9942782521247864, -0.3903471827507019]","[-0.07708991318941116, -0.531978189945221]",[],0.1,False,
8,10,10,"[0.15786468982696533, -0.2134028524160385, -0.3763713836669922, 3.096592426300049, -0.5385327339172363, -1.4779376983642578, -1.1390786170959473, -1.2989239692687988]","[0.696326732635498, 0.9735836982727051]",[],0.1,False,
8,10,11,"[0.02587106078863144, 0.07836168259382248, -0.7555408477783203, 2.792692184448242, 1.3456287384033203, 0.9082509279251099, -0.7673894166946411, 1.5567800998687744]","[0.3770458996295929, -0.006251316051930189]",[],0.1,False,
8,11,0,"[0.1357097178697586, 0.0877000018954277, -1.946523666381836, 2.834536075592041, -1.207129716873169, -1.1266776323318481, -0.3646966516971588, 0.25348806381225586]","[0.6989870667457581, -0.8320956826210022]",[],0.1,False,
8,11,1,"[0.010137909092009068, 0.08901083469390869, -0.007342338562011719, 3.1540863513946533, -0.5064897537231445, 0.25796645879745483, -0.9689675569534302, 0.10883324593305588]","[-0.22656720876693726, -0.39868757128715515]",[],0.1,False,
8,11,2,"[0.0012652724981307983, -0.01617545075714588, -1.530181884765625, 3.2098731994628906, 0.9559793472290039, -0.6822704672813416, -0.9050660133361816, 0.06581101566553116]","[-0.7986505627632141, -0.8066763281822205]",[],0.1,False,
8,11,3,"[0.0037340261042118073, -0.08419680595397949, -1.4958992004394531, 3.0499167442321777, 0.09903526306152344, -0.4121748208999634, -0.26936501264572144, -1.5747383832931519]","[-0.737127959728241, 0.22700108587741852]",[],0.1,False,
8,11,4,"[-0.2346813976764679, -0.057502757757902145, 2.3768858909606934, 2.0931148529052734, -0.6124153137207031, 2.969982862472534, -1.6563812494277954, -1.0419069528579712]","[0.35641053318977356, -0.4701927900314331]",[],0.1,False,
8,11,5,"[0.027491454035043716, -0.2509949803352356, -1.7002809047698975, 3.6127195358276367, 0.5020618438720703, -0.3264144957065582, -0.818666934967041, -1.2882349491119385]","[-0.22209686040878296, -0.0402909517288208]",[],0.1,False,
8,11,6,"[0.25097450613975525, -0.10508118569850922, 1.257232666015625, 3.4115772247314453, -2.2797014713287354, 0.30770406126976013, -0.8671954274177551, -2.0472357273101807]","[0.24109706282615662, -0.5909724831581116]",[],0.1,False,
8,11,7,"[-0.036288850009441376, -0.07413270324468613, 1.020555019378662, 3.176023006439209, 1.4615421295166016, 1.6649913787841797, 0.07088413834571838, 1.2904279232025146]","[0.7963528037071228, -0.9396576881408691]",[],0.1,False,
8,11,8,"[0.09083941578865051, 0.21003100275993347, -0.2264413833618164, 2.7888851165771484, 1.1358246803283691, -0.5127078890800476, -1.6483863592147827, 2.842249631881714]","[0.009196420200169086, -0.8998344540596008]",[],0.1,False,
8,11,9,"[-0.19615402817726135, 0.04294617474079132, 1.203980565071106, 2.8083691596984863, -0.33240318298339844, 2.695988416671753, -1.9752777814865112, -0.3903471827507019]","[-0.8841885924339294, -0.48831260204315186]",[],0.1,False,
8,11,10,"[0.21735462546348572, -0.13218273222446442, -0.5436477661132812, 2.9800939559936523, -0.6835212707519531, -1.727447509765625, -1.2737058401107788, -1.4984642267227173]","[-0.8523572683334351, 0.033510781824588776]",[],0.1,False,
8,11,11,"[0.058646220713853836, 0.07842248678207397, -0.6695728302001953, 2.738678455352783, 1.510913372039795, 0.8233489394187927, -0.4521377682685852, 1.707814335823059]","[0.8395789265632629, -0.7870897054672241]",[],0.1,False,
8,12,0,"[0.19512927532196045, 0.015880819410085678, -2.0591907501220703, 2.739206552505493, -1.1817810535430908, -1.1266776323318481, -1.345696210861206, 0.25348806381225586]","[-0.3542170524597168, -0.4452008605003357]",[],0.1,False,
8,12,1,"[-0.009876947849988937, 0.054486386477947235, 0.020090103149414062, 3.074538230895996, -0.4878044128417969, 0.28269869089126587, -0.6180918216705322, 0.2473846673965454]","[0.7079674005508423, 0.7541747689247131]",[],0.1,False,
8,12,2,"[-0.06839671730995178, -0.08629247546195984, -1.5660591125488281, 3.430530548095703, 0.918177604675293, -0.5785692930221558, 0.06725361943244934, -0.07684329897165298]","[-0.6216672658920288, 0.2538108825683594]",[],0.1,False,
8,12,3,"[-0.05970869958400726, -0.06244910508394241, -1.5194883346557617, 3.21360445022583, -0.08990907669067383, -0.3457818925380707, -0.1603270024061203, -1.6671690940856934]","[0.8547770977020264, -0.7370549440383911]",[],0.1,False,
8,12,4,"[-0.20561698079109192, -0.09832797199487686, 2.6991114616394043, 1.977522850036621, -0.7247166633605957, 3.004891872406006, -1.5703487396240234, -1.0481688976287842]","[0.15022297203540802, 0.07007431983947754]",[],0.1,False,
8,12,5,"[0.008733824826776981, -0.25098511576652527, -1.736018419265747, 3.5796356201171875, 0.3253026008605957, -0.3454131484031677, -0.896126389503479, -1.6005470752716064]","[0.31488460302352905, -0.47426921129226685]",[],0.1,False,
8,12,6,"[0.2517659366130829, -0.1545330435037613, 1.2880029678344727, 3.265997886657715, -2.4844255447387695, 0.30770406126976013, -1.84819495677948, -2.0472357273101807]","[-0.02794700674712658, 0.8886424899101257]",[],0.1,False,
8,12,7,"[0.03304492309689522, -0.1553707867860794, 1.1673498153686523, 3.678879737854004, 1.447329044342041, 1.4924523830413818, 0.41562554240226746, 0.9610920548439026]","[0.9034796357154846, -0.7422024011611938]",[],0.1,False,
8,12,8,"[0.0912003368139267, 0.13302059471607208, -0.2975339889526367, 2.7017507553100586, 1.457655429840088, -0.7022695541381836, -1.0125131607055664, 3.1879894733428955]","[-0.049111951142549515, -0.4257506728172302]",[],0.1,False,
8,12,9,"[-0.25678393244743347, 0.0025434212293475866, 1.4899669885635376, 2.609586238861084, -0.37013721466064453, 2.9485456943511963, -2.064669370651245, -0.3683008849620819]","[-0.7445775270462036, -0.04266182333230972]",[],0.1,False,
8,12,10,"[0.14488264918327332, -0.129168301820755, -0.7163915634155273, 2.793863296508789, -0.8333673477172852, -1.727447509765625, -2.2547054290771484, -1.4984642267227173]","[0.016242483630776405, 0.15793856978416443]",[],0.1,False,
8,12,11,"[0.13221779465675354, 0.011106270365417004, -0.6354331970214844, 2.884204864501953, 1.695115089416504, 0.5763555765151978, 0.11393332481384277, 1.7357683181762695]","[-0.3891655504703522, -0.6683582067489624]",[],0.1,False,
8,13,0,"[0.1639755517244339, -0.021769385784864426, -2.1718578338623047, 2.5457770824432373, -1.1564323902130127, -1.1266776323318481, -2.326695680618286, 0.25348806381225586]","[0.4314256012439728, -0.7312282919883728]",[],0.1,False,
8,13,1,"[0.05233326181769371, 0.119395412504673, 0.035778045654296875, 3.2034990787506104, -0.4243946075439453, 0.21636953949928284, -0.07556955516338348, 0.4076637625694275]","[-0.6321793794631958, 0.8952317237854004]",[],0.1,False,
8,13,2,"[-0.12212022393941879, -0.06409137696027756, -1.5815296173095703, 3.6218605041503906, 0.8756809234619141, -0.466373473405838, 0.09229700267314911, -0.19579607248306274]","[-0.22513651847839355, 0.05522649735212326]",[],0.1,False,
8,13,3,"[0.012592935934662819, -0.12868204712867737, -1.5540661811828613, 3.138711929321289, -0.2566256523132324, -0.3457818925380707, -1.1413265466690063, -1.6671690940856934]","[-0.626643717288971, -0.4715743660926819]",[],0.1,False,
8,13,4,"[-0.19269493222236633, -0.09266562759876251, 3.0226621627807617, 1.8731269836425781, -0.8410553932189941, 3.0454673767089844, -1.4814965724945068, -1.085266351699829]","[0.3632434606552124, 0.33275431394577026]",[],0.1,False,
8,13,5,"[0.03532538563013077, -0.25097110867500305, -1.7705599069595337, 3.4311628341674805, 0.16524744033813477, -0.3454131484031677, -1.877125859260559, -1.6005470752716064]","[0.8200944066047668, -0.8808896541595459]",[],0.1,False,
8,13,6,"[0.2480006366968155, -0.08006994426250458, 1.4073829650878906, 3.190389633178711, -2.7084712982177734, 0.7692301273345947, -1.6188461780548096, -2.1808078289031982]","[0.9433262348175049, -0.921565055847168]",[],0.1,False,
8,13,7,"[0.11112283170223236, -0.21788455545902252, 1.2929997444152832, 3.8900609016418457, 1.575294017791748, 1.5006400346755981, -0.534034252166748, 0.9727118015289307]","[0.6998732089996338, -0.5926465392112732]",[],0.1,False,
8,13,8,"[0.0865764170885086, 0.09630601853132248, -0.38629722595214844, 2.6796460151672363, 1.7938289642333984, -0.8077725768089294, -0.7745031118392944, 3.2181785106658936]","[0.4437740445137024, 0.8956489562988281]",[],0.1,False,
8,13,9,"[-0.25680938363075256, -0.0010547017445787787, 1.8068116903305054, 2.423417091369629, -0.40538740158081055, 3.2025582790374756, -1.8658733367919922, -0.34146350622177124]","[-0.2250649780035019, 0.22138167917728424]",[],0.1,False,
8,13,10,"[0.1463514268398285, -0.1156461089849472, -0.9315814971923828, 2.6864123344421387, -1.0204203128814697, -2.2125234603881836, -1.1529661417007446, -1.919946551322937]","[0.8658735752105713, -0.7096664309501648]",[],0.1,False,
8,13,11,"[0.09864936023950577, -0.04694546386599541, -0.6353187561035156, 3.1113386154174805, 1.857254981994629, 0.4094499349594116, 0.2449304163455963, 1.698938250541687]","[-0.3369034230709076, 0.32844188809394836]",[],0.1,False,
8,14,4,"[-0.1863657832145691, -0.08712998777627945, 3.0226621627807617, 1.8731269836425781, -0.8410553932189941, 3.0454673767089844, -1.4814965724945068, -1.085266351699829]",,,-1.0,True,
